Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Food Waste Sector,Units,2016,2017,2018,point,lat,lng
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),659,Saint Kitts and Nevis,OOHC,KG,,,,25.55396,17.357822,-62.782998
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),659,Saint Kitts and Nevis,RTL,KG,,,,12.80307,17.357822,-62.782998
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),662,Saint Lucia,HHS,KG,,,,72.43414,13.909444,-60.978893
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),662,Saint Lucia,OOHC,KG,,,,27.64883,13.909444,-60.978893
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),662,Saint Lucia,RTL,KG,,,,15.64066,13.909444,-60.978893
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),663,Saint Martin (French Part),HHS,KG,,,,73.91688,18.0826,63.0523
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),663,Saint Martin (French Part),OOHC,KG,,,,25.56907,18.0826,63.0523
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),663,Saint Martin (French Part),RTL,KG,,,,12.81064,18.0826,63.0523
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),670,Saint Vincent and the Grenadines,HHS,KG,,,,72.43675,12.984305,-61.287228
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),670,Saint Vincent and the Grenadines,OOHC,KG,,,,27.64982,12.984305,-61.287228
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),670,Saint Vincent and the Grenadines,RTL,KG,,,,15.64122,12.984305,-61.287228
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),674,San Marino,HHS,KG,,,,84.36197,43.94236,12.457777
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),674,San Marino,OOHC,KG,,,,25.5976,43.94236,12.457777
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),674,San Marino,RTL,KG,,,,12.82493,43.94236,12.457777
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),678,Sao Tome and Principe,HHS,KG,,,,99.61538,0.1864,6.6131
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),678,Sao Tome and Principe,OOHC,KG,,,,27.65476,0.1864,6.6131
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),678,Sao Tome and Principe,RTL,KG,,,,15.64401,0.1864,6.6131
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),682,Saudi Arabia,HHS,KG,,,,104.87991,23.885942,45.079162
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),682,Saudi Arabia,OOHC,KG,,,,25.5704,23.885942,45.079162
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),682,Saudi Arabia,RTL,KG,,,,19.65365,23.885942,45.079162
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",682,Saudi Arabia,N/A,KG,17.24029,27.18936,23.98222,25.94509,23.885942,45.079162
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),686,Senegal,HHS,KG,,,,99.59153,14.497401,-14.452362
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),686,Senegal,OOHC,KG,,,,27.64814,14.497401,-14.452362
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),686,Senegal,RTL,KG,,,,15.64027,14.497401,-14.452362
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),688,Serbia,HHS,KG,,,,82.78351,44.016521,21.005859
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),688,Serbia,OOHC,KG,,,,5.99998,44.016521,21.005859
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),688,Serbia,RTL,KG,,,,15.64018,44.016521,21.005859
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),690,Seychelles,HHS,KG,,,,93.38918,-4.679574,55.491977
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),690,Seychelles,OOHC,KG,,,,25.55969,-4.679574,55.491977
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),690,Seychelles,RTL,KG,,,,12.80594,-4.679574,55.491977
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),694,Sierra Leone,HHS,KG,,,,102.69424,8.460555,-11.779889
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),694,Sierra Leone,OOHC,KG,,,,27.64805,8.460555,-11.779889
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),694,Sierra Leone,RTL,KG,,,,15.64021,8.460555,-11.779889
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),702,Singapore,HHS,KG,,,,80.17361,1.352083,103.819836
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),702,Singapore,OOHC,KG,,,,25.57023,1.352083,103.819836
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),702,Singapore,RTL,KG,,,,12.81121,1.352083,103.819836
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",702,Singapore,N/A,KG,84.72263,82.594,93.51172,77.52815,1.352083,103.819836
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),703,Slovakia,HHS,KG,,,,69.86852,48.669026,19.699024
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),703,Slovakia,OOHC,KG,,,,25.57036,48.669026,19.699024
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),703,Slovakia,RTL,KG,,,,12.81128,48.669026,19.699024
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),704,Vietnam,HHS,KG,,,,76.16169,14.058324,108.277199
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),704,Vietnam,OOHC,KG,,,,27.64807,14.058324,108.277199
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),704,Vietnam,RTL,KG,,,,15.64023,14.058324,108.277199
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),705,Slovenia,HHS,KG,,,,34.20798,46.151241,14.995463
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),705,Slovenia,OOHC,KG,,,,20.08071,46.151241,14.995463
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),705,Slovenia,RTL,KG,,,,6.69192,46.151241,14.995463
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),706,Somalia,HHS,KG,,,,102.69429,5.152149,46.199616
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),706,Somalia,OOHC,KG,,,,27.64806,5.152149,46.199616
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),706,Somalia,RTL,KG,,,,15.64022,5.152149,46.199616
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),710,South Africa,HHS,KG,,,,39.77625,-30.559482,22.937506
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),710,South Africa,OOHC,KG,,,,27.64809,-30.559482,22.937506
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),710,South Africa,RTL,KG,,,,15.64024,-30.559482,22.937506
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),716,Zimbabwe,HHS,KG,,,,99.59148,-19.015438,29.154857
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),716,Zimbabwe,OOHC,KG,,,,27.64813,-19.015438,29.154857
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),716,Zimbabwe,RTL,KG,,,,15.64026,-19.015438,29.154857
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),724,Spain,HHS,KG,,,,77.32569,40.463667,-3.74922
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),724,Spain,OOHC,KG,,,,25.57043,40.463667,-3.74922
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),724,Spain,RTL,KG,,,,12.81131,40.463667,-3.74922
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),728,Sudan,HHS,KG,,,,102.6942,12.862807,30.217636
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),728,Sudan,OOHC,KG,,,,27.64804,12.862807,30.217636
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),728,Sudan,RTL,KG,,,,15.64021,12.862807,30.217636
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),729,Sudan,HHS,KG,,,,97.22217,12.862807,30.217636
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),729,Sudan,OOHC,KG,,,,27.64805,12.862807,30.217636
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),729,Sudan,RTL,KG,,,,15.64022,12.862807,30.217636
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),740,Suriname,HHS,KG,,,,72.43677,3.919305,-56.027783
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),740,Suriname,OOHC,KG,,,,27.64983,3.919305,-56.027783
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),740,Suriname,RTL,KG,,,,15.64122,3.919305,-56.027783
12,12.4,12.4.2,EN_EWT_GENPCAP,"Electronic waste generated, per capita (Kg)",740,Suriname,N/A,KG,9.00009,7.98947,8.26408,6.76686,3.919305,-56.027783
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",740,Suriname,N/A,KG,0.00784,0.00459,0.00237,0.00151,3.919305,-56.027783
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),748,Eswatini,HHS,KG,,,,99.58843,26.5225,31.4659
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),748,Eswatini,OOHC,KG,,,,27.64728,26.5225,31.4659
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),748,Eswatini,RTL,KG,,,,15.63978,26.5225,31.4659
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),752,Sweden,HHS,KG,,,,81.00007,60.128161,18.643501
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),752,Sweden,OOHC,KG,,,,20.50002,60.128161,18.643501
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),752,Sweden,RTL,KG,,,,10.00001,60.128161,18.643501
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),756,Switzerland,HHS,KG,,,,71.67547,46.818188,8.227512
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),756,Switzerland,OOHC,KG,,,,40.00018,46.818188,8.227512
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),756,Switzerland,RTL,KG,,,,12.81137,46.818188,8.227512
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),760,Syria,HHS,KG,,,,103.79779,34.802075,38.996815
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),760,Syria,OOHC,KG,,,,27.64802,34.802075,38.996815
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),760,Syria,RTL,KG,,,,15.6402,34.802075,38.996815
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),762,Tajikistan,HHS,KG,,,,97.22201,38.861034,71.276093
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),762,Tajikistan,OOHC,KG,,,,27.64801,38.861034,71.276093
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),762,Tajikistan,RTL,KG,,,,15.64019,38.861034,71.276093
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),764,Thailand,HHS,KG,,,,78.68562,15.870032,100.992541
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),764,Thailand,OOHC,KG,,,,27.64808,15.870032,100.992541
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),764,Thailand,RTL,KG,,,,15.64023,15.870032,100.992541
12,12.4,12.4.2,EN_EWT_GENPCAP,"Electronic waste generated, per capita (Kg)",764,Thailand,N/A,KG,5.69904,5.79947,5.97234,6.05137,15.870032,100.992541
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",764,Thailand,N/A,KG,50.19478,,32.70993,25.13444,15.870032,100.992541
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),768,Togo,HHS,KG,,,,102.69485,8.619543,0.824782
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),768,Togo,OOHC,KG,,,,27.64821,8.619543,0.824782
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),768,Togo,RTL,KG,,,,15.64031,8.619543,0.824782
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),776,Tonga,HHS,KG,,,,75.71529,-21.178986,-175.198242
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),776,Tonga,OOHC,KG,,,,27.64887,-21.178986,-175.198242
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),776,Tonga,RTL,KG,,,,15.64068,-21.178986,-175.198242
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),780,Trinidad and Tobago,HHS,KG,,,,73.92241,10.691803,-61.222503
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),780,Trinidad and Tobago,OOHC,KG,,,,25.57099,10.691803,-61.222503
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),780,Trinidad and Tobago,RTL,KG,,,,12.81159,10.691803,-61.222503
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),784,United Arab Emirates,HHS,KG,,,,94.53177,23.424076,53.847818
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),784,United Arab Emirates,OOHC,KG,,,,25.57035,23.424076,53.847818
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),784,United Arab Emirates,RTL,KG,,,,12.81128,23.424076,53.847818
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",784,United Arab Emirates,N/A,KG,39.37241,53.819,63.43765,71.37409,23.424076,53.847818
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),788,Tunisia,HHS,KG,,,,91.01602,33.886917,9.537499
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),788,Tunisia,OOHC,KG,,,,27.64802,33.886917,9.537499
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),788,Tunisia,RTL,KG,,,,15.6402,33.886917,9.537499
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),792,Turkey,HHS,KG,,,,93.04341,38.963745,35.243322
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),792,Turkey,OOHC,KG,,,,27.64807,38.963745,35.243322
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),792,Turkey,RTL,KG,,,,15.64023,38.963745,35.243322
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),795,Turkmenistan,HHS,KG,,,,75.7132,38.969719,59.556278
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),795,Turkmenistan,OOHC,KG,,,,27.6481,38.969719,59.556278
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),795,Turkmenistan,RTL,KG,,,,15.64024,38.969719,59.556278
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),796,Turks and Caicos Islands,HHS,KG,,,,73.93238,21.694025,-71.797928
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),796,Turks and Caicos Islands,OOHC,KG,,,,25.57443,21.694025,-71.797928
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),796,Turks and Caicos Islands,RTL,KG,,,,12.81332,21.694025,-71.797928
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),798,Tuvalu,HHS,KG,,,,75.35583,-7.109535,177.64933
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),798,Tuvalu,OOHC,KG,,,,27.5176,-7.109535,177.64933
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),798,Tuvalu,RTL,KG,,,,15.56642,-7.109535,177.64933
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),800,Uganda,HHS,KG,,,,102.69436,1.373333,32.290275
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),800,Uganda,OOHC,KG,,,,27.64808,1.373333,32.290275
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),800,Uganda,RTL,KG,,,,15.64023,1.373333,32.290275
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),804,Ukraine,HHS,KG,,,,76.03152,48.379433,31.16558
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),804,Ukraine,OOHC,KG,,,,27.64805,48.379433,31.16558
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),804,Ukraine,RTL,KG,,,,15.64021,48.379433,31.16558
12,12.4,12.4.2,EN_EWT_GENPCAP,"Electronic waste generated, per capita (Kg)",804,Ukraine,N/A,KG,0.08946,0.09216,0.08588,0.10229,48.379433,31.16558
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",804,Ukraine,N/A,KG,13.88758,13.60565,14.18012,12.56948,48.379433,31.16558
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),807,North Macedonia,HHS,KG,,,,82.78544,41.6086,21.7453
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),807,North Macedonia,OOHC,KG,,,,27.64863,41.6086,21.7453
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),807,North Macedonia,RTL,KG,,,,15.64054,41.6086,21.7453
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),818,Egypt,HHS,KG,,,,91.0162,26.820553,30.802498
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),818,Egypt,OOHC,KG,,,,27.64808,26.820553,30.802498
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),818,Egypt,RTL,KG,,,,15.64023,26.820553,30.802498
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),826,United Kingdom of Great Britain and Northern Ireland,HHS,KG,,,,77.00004,55.3781,3.436
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),826,United Kingdom of Great Britain and Northern Ireland,OOHC,KG,,,,16.50001,55.3781,3.436
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),826,United Kingdom of Great Britain and Northern Ireland,RTL,KG,,,,4.2,55.3781,3.436
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),833,Isle of Man,HHS,KG,,,,76.19539,54.236107,-4.548056
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),833,Isle of Man,OOHC,KG,,,,25.57374,54.236107,-4.548056
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),833,Isle of Man,RTL,KG,,,,12.81298,54.236107,-4.548056
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),834,United Republic of Tanzania,HHS,KG,,,,119.08619,6.369,34.8888
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),834,United Republic of Tanzania,OOHC,KG,,,,27.64809,6.369,34.8888
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),834,United Republic of Tanzania,RTL,KG,,,,15.64024,6.369,34.8888
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),840,United States,HHS,KG,,,,58.83323,37.09024,-95.712891
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),840,United States,OOHC,KG,,,,63.61914,37.09024,-95.712891
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),840,United States,RTL,KG,,,,15.6544,37.09024,-95.712891
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),850,U.S. Virgin Islands,HHS,KG,,,,73.93561,18.335765,-64.896335
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),850,U.S. Virgin Islands,OOHC,KG,,,,25.57555,18.335765,-64.896335
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),850,U.S. Virgin Islands,RTL,KG,,,,12.81388,18.335765,-64.896335
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),854,Burkina Faso,HHS,KG,,,,102.69442,12.238333,-1.561593
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),854,Burkina Faso,OOHC,KG,,,,27.6481,12.238333,-1.561593
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),854,Burkina Faso,RTL,KG,,,,15.64024,12.238333,-1.561593
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),858,Uruguay,HHS,KG,,,,73.92011,-32.522779,-55.765835
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),858,Uruguay,OOHC,KG,,,,25.57019,-32.522779,-55.765835
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),858,Uruguay,RTL,KG,,,,12.81119,-32.522779,-55.765835
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),860,Uzbekistan,HHS,KG,,,,91.01614,41.377491,64.585262
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),860,Uzbekistan,OOHC,KG,,,,27.64806,41.377491,64.585262
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),860,Uzbekistan,RTL,KG,,,,15.64022,41.377491,64.585262
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),862,Venezuela,HHS,KG,,,,72.43209,6.42375,-66.58973
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),862,Venezuela,OOHC,KG,,,,27.64805,6.42375,-66.58973
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),862,Venezuela,RTL,KG,,,,15.64021,6.42375,-66.58973
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),882,Samoa,HHS,KG,,,,75.71581,-13.759029,-172.104629
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),882,Samoa,OOHC,KG,,,,27.64906,-13.759029,-172.104629
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),882,Samoa,RTL,KG,,,,15.64078,-13.759029,-172.104629
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),887,Yemen,HHS,KG,,,,103.7979,15.552727,48.516388
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),887,Yemen,OOHC,KG,,,,27.64805,15.552727,48.516388
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),887,Yemen,RTL,KG,,,,15.64022,15.552727,48.516388
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),894,Zambia,HHS,KG,,,,77.91985,-13.133897,27.849332
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),894,Zambia,OOHC,KG,,,,27.64802,-13.133897,27.849332
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),894,Zambia,RTL,KG,,,,15.6402,-13.133897,27.849332